,date,eur_exch_rate,jpy_exch_rate,cny_exch_rate,bt_close,bt_volume,bt_close_off_high,bt_volatility,google_trends_bitcoin,avg_block_size,transactions,difficulty,bchain_size,mining_revenue,hash_rate,cost_per_transaction,sp_close,dj_close,nasdaq_close,vix_close,gold_am,silver,oil_price
1880,2013-07-24,1.32459998130798,0.0100482320412993,0.162087693810463,94.51,0,-0.010033444816058612,0.031289242360820375,0.9257229739681966,0.12710779310344827,39644.0,31256960.7278,8665.0,363439.0512,9.09438858945,54521.0,1685.93994140625,15542.240234375,3579.60009765625,13.180000305175781,1340.0,20.395,105.41
1879,2013-07-25,1.3201999664306598,0.00997108407318592,0.16191972792148598,96.9,0,-0.7514450867052062,0.03661375661375655,0.7934768348298827,0.14551594160583944,42304.0,31256960.7278,8684.0,332755.8,7.86582356278,51978.0,1690.25,15555.6103515625,3605.18994140625,12.970000267028809,1312.0,19.92,105.47
1878,2013-07-26,1.32599997520447,0.0100704934448004,0.162022039294243,96.02,0,0.9727891156462638,0.015162454873646198,0.7934768348298827,0.14551594160583944,42304.0,31256960.7278,8702.0,431077.32200000004,10.4054581925,55955.0,1691.6500244140625,15558.830078125,3613.159912109375,12.720000267028809,1327.75,20.02,104.76
1877,2013-07-27,1.32599997520447,0.0100704934448004,0.162022039294243,94.12,0,0.4399999999999977,0.04165798791918351,0.6612306956915689,0.1004090909090909,35987.0,31256960.7278,8717.0,395575.15455,10.992168131500001,42750.0,1691.6500244140625,15558.830078125,3613.159912109375,12.720000267028809,1327.75,20.02,104.76
1876,2013-07-28,1.32599997520447,0.0100704934448004,0.162022039294243,99.76,0,-0.7507598784194549,0.06970338983050846,0.7934768348298827,0.1004090909090909,35987.0,31256960.7278,8731.0,439956.04443999997,13.2873076754,37554.0,1691.6500244140625,15558.830078125,3613.159912109375,12.720000267028809,1327.75,20.02,104.76
1875,2013-07-29,1.32700002193451,0.0102249486371875,0.162061423063278,101.2,0,-0.35643564356435886,0.04097363083164307,0.7934768348298827,0.12585692168674698,44260.0,31256960.7278,8750.0,422355.6436,9.54260378671,54397.0,1685.3299560546875,15521.9697265625,3599.139892578125,13.390000343322754,1330.75,20.1,104.61
1874,2013-07-30,1.3284000158309899,0.0101916017010808,0.161890879273415,107.99,0,-1.0,0.07409597004630994,1.0579691131065103,0.12585692168674698,44260.0,31256960.7278,8767.0,475057.70676000003,11.877036520799999,55581.0,1685.9599609375,15520.58984375,3616.469970703125,13.390000343322754,1322.25,19.68,103.14
1873,2013-07-31,1.3274998664856,0.010197838768363,0.161843717098236,106.09,0,0.40750670241286713,0.06910606762390002,0.9257229739681966,0.12715113065326633,51919.0,31256960.7278,8791.0,526876.861,10.1480548739,69550.0,1685.72998046875,15499.5400390625,3626.3701171875,13.449999809265137,1331.5,19.94,105.1
1872,2013-08-01,1.32360005378723,0.0101677682250738,0.161869913339615,104.0,0,0.6032064128256529,0.04698239337162221,0.7934768348298827,0.12715113065326633,51919.0,31256960.7278,8811.0,485108.64,10.5865753006,82370.0,1706.8699951171875,15628.01953125,3675.739990234375,12.9399995803833,1323.75,19.72,107.93
1871,2013-08-02,1.3202999830246,0.0100482320412993,0.161767795681953,104.5,0,0.030927835051545394,0.06475300400534051,0.7934768348298827,0.12824814210526314,53174.0,31256960.7278,8834.0,505450.5,9.50559483958,84776.0,1709.6700439453125,15658.3603515625,3689.590087890625,11.979999542236328,1285.75,19.46,106.94
1870,2013-08-03,1.3202999830246,0.0100482320412993,0.161767795681953,104.0,0,-0.05820105820105792,0.036172248803827765,0.7934768348298827,0.12824814210526314,53174.0,37392766.1365,8855.0,467411.44503,9.526372058089999,53305.0,1709.6700439453125,15658.3603515625,3689.590087890625,11.979999542236328,1285.75,19.46,106.94
1869,2013-08-04,1.3202999830246,0.0100482320412993,0.161767795681953,105.14,0,-0.33333333333333337,0.023153882801334034,0.9257229739681966,0.1221223567251462,44605.0,37392766.1365,8874.0,450833.45913000003,10.1072404244,46413.0,1709.6700439453125,15658.3603515625,3689.590087890625,11.979999542236328,1285.75,19.46,106.94
1868,2013-08-05,1.32570004463196,0.0100928544998169,0.161898747086525,106.22,0,0.11913357400721969,0.026350837138508332,0.9257229739681966,0.1221223567251462,44605.0,37392766.1365,8894.0,513592.8,10.7215163977,57924.0,1707.1400146484375,15612.1298828125,3692.949951171875,11.84000015258789,1311.0,19.76,106.61
1867,2013-08-06,1.3279998302459701,0.0102040814235806,0.16193544864654502,106.75,0,-0.30769230769231004,0.01705397301349319,0.7934768348298827,0.12381573015873015,52260.0,37392766.1365,8916.0,509301.2117,9.74552643896,61468.0,1697.3699951171875,15518.740234375,3665.77001953125,12.720000267028809,1292.0,19.78,105.32
1866,2013-08-07,1.33049988746643,0.0102722141891718,0.162006288766861,106.75,0,,0.0,0.7934768348298827,0.12381573015873015,52260.0,37392766.1365,8940.0,467808.0,8.174888597639999,64048.0,1690.9100341796875,15470.669921875,3654.010009765625,12.979999542236328,1275.5,19.27,104.41
1865,2013-08-08,1.33599996566772,0.0103391231968999,0.16206666827201802,103.0,0,0.36612021857923627,0.05142857142857138,0.9257229739681966,0.12540204455445544,57036.0,37392766.1365,8964.0,519588.1,9.10982712673,61019.0,1697.47998046875,15498.3203125,3669.1201171875,12.729999542236328,1287.75,19.73,103.45
1864,2013-08-09,1.33729994297028,0.0103519670665264,0.162158653140068,102.8,0,0.5445026178010515,0.03706219074415439,0.9257229739681966,0.12540204455445544,57036.0,37392766.1365,8986.0,536563.5,10.0780131853,57904.0,1691.4200439453125,15425.509765625,3660.110107421875,13.40999984741211,1305.5,20.31,106.04
1863,2013-08-10,1.33729994297028,0.0103519670665264,0.162158653140068,103.0,0,0.20805369127516804,0.014494163424124603,0.7934768348298827,0.1190998391959799,52040.0,37392766.1365,9008.0,513500.57208,9.867420677939998,52564.0,1691.4200439453125,15425.509765625,3660.110107421875,13.40999984741211,1305.5,20.31,106.04
1862,2013-08-11,1.33729994297028,0.0103519670665264,0.162158653140068,105.0,0,-0.8442622950819689,0.02368932038834949,0.7934768348298827,0.1190998391959799,52040.0,37392766.1365,9025.0,559024.60383,13.6151538963,43679.0,1691.4200439453125,15425.509765625,3660.110107421875,13.40999984741211,1305.5,20.31,106.04
1861,2013-08-12,1.3279998302459701,0.0103928493335843,0.16216653585434,106.64,0,-0.39555555555555577,0.04285714285714286,1.0579691131065103,0.1081721135371179,45811.0,37392766.1365,9048.0,603616.1400199999,13.1762271075,70581.0,1689.469970703125,15419.6796875,3669.949951171875,12.8100004196167,1325.75,20.835,106.19
1860,2013-08-13,1.32899987697601,0.0102637792006135,0.162061423063278,109.0,0,-0.8510638297872362,0.043929339190578454,1.0579691131065103,0.1081721135371179,45811.0,50810339.0483,9074.0,518146.09836000006,9.68787110837,75208.0,1694.1600341796875,15451.009765625,3684.43994140625,12.3100004196167,1334.0,21.46,106.78
1859,2013-08-14,1.3242999315261799,0.010181225836277,0.162022039294243,112.56,0,-0.3028571428571435,0.06389193136181087,1.3224613913831378,0.15285920129870129,50484.0,50810339.0483,9096.0,389416.79,7.7136674986100005,60659.0,1685.3900146484375,15337.66015625,3669.27001953125,13.039999961853027,1323.25,21.5,106.89
1858,2013-08-15,1.32969999313354,0.0102092903107405,0.162085056304932,109.99,0,0.534117647058826,0.03775764036958067,1.0579691131065103,0.15285920129870129,50484.0,50810339.0483,9123.0,416608.92,7.05769909705,66433.0,1661.3199462890625,15112.1904296875,3606.1201171875,14.729999542236328,1339.5,22.0,107.43
1857,2013-08-16,1.33399999141693,0.0102511532604694,0.162163913249969,108.99,0,0.7513227513227521,0.034363636363636374,1.0579691131065103,0.17348877325581394,68301.0,50810339.0483,9151.0,428025.95,6.266759637490001,69457.0,1655.8299560546875,15081.4697265625,3602.780029296875,14.369999885559082,1360.75,22.83,107.58
1856,2013-08-17,1.33399999141693,0.0102511532604694,0.162163913249969,113.5,0,-0.9095840867992767,0.050738599871547864,0.9257229739681966,0.17348877325581394,68301.0,50810339.0483,9175.0,462826.56,7.811023239330001,58546.0,1655.8299560546875,15081.4697265625,3602.780029296875,14.369999885559082,1360.75,22.83,107.58
1855,2013-08-18,1.33399999141693,0.0102511532604694,0.162163913249969,113.5,0,-0.11524163568773327,0.023858093126385788,1.0579691131065103,0.11993731472081218,53134.0,50810339.0483,9197.0,492030.38,9.26017954605,42791.0,1655.8299560546875,15081.4697265625,3602.780029296875,14.369999885559082,1360.75,22.83,107.58
1854,2013-08-19,1.33440017700195,0.010243802331388,0.162100821733475,119.0,0,-0.2807794508414526,0.0995766449109191,1.190215252244824,0.11993731472081218,53134.0,50810339.0483,9226.0,457988.09,6.548487088559999,65506.0,1646.06005859375,15010.740234375,3589.090087890625,15.100000381469727,1375.25,23.23,107.14
1853,2013-08-20,1.33920001983643,0.010235414840281001,0.162082433700562,121.21,0,-0.34545454545454135,0.046218487394957986,1.190215252244824,0.1681457955801105,66539.0,50810339.0483,9255.0,477976.3,7.183400712360001,69460.0,1652.3499755859375,15002.990234375,3613.590087890625,14.90999984741211,1365.75,22.87,104.9
1852,2013-08-21,1.33840000629425,0.0102585144340992,0.162140250205994,123.3,0,-0.38432122370936805,0.04314825509446407,1.190215252244824,0.1681457955801105,66539.0,50810339.0483,9281.0,568944.0,8.97161599596,70761.0,1642.800048828125,14897.5498046875,3599.7900390625,15.9399995803833,1360.0,22.94,103.93
1851,2013-08-22,1.33230006694794,0.0101832998916507,0.16207981109619102,121.15,0,0.6206896551724066,0.023519870235198748,1.190215252244824,0.12960484615384615,62772.0,50810339.0483,9306.0,581359.37,9.26144411521,70737.0,1656.9599609375,14963.740234375,3638.7099609375,14.760000228881836,1370.5,23.07,104.93
1850,2013-08-23,1.3355001211166397,0.0101030506193638,0.162048295140266,118.5,0,0.9662921348314595,0.02918032786885248,0.9257229739681966,0.12960484615384615,62772.0,50810339.0483,9332.0,581466.8,9.696122996880002,68764.0,1663.5,15010.509765625,3657.7900390625,13.979999542236328,1374.5,23.06,106.48
1849,2013-08-24,1.3355001211166397,0.0101030506193638,0.162048295140266,120.04,0,-0.19881305637982638,0.028436418867606145,0.9257229739681966,0.13094671505376346,51085.0,65750060.1491,9355.0,508919.62,9.96221239111,54649.0,1663.5,15010.509765625,3657.7900390625,13.979999542236328,1374.5,23.06,106.48
1848,2013-08-25,1.3355001211166397,0.0101030506193638,0.162048295140266,122.11,0,-0.5392670157068078,0.03193979933110362,0.9257229739681966,0.13094671505376346,51085.0,65750060.1491,9374.0,407004.5,9.025690779260001,48105.0,1663.5,15010.509765625,3657.7900390625,13.979999542236328,1374.5,23.06,106.48
1847,2013-08-26,1.33609998226166,0.0101317130029202,0.16212710738182098,120.06,0,0.9078014184397194,0.02309393170092534,0.9257229739681966,0.15509965030674847,53528.0,65750060.1491,9398.0,458603.6,8.56754595726,57471.0,1656.780029296875,14946.4599609375,3657.570068359375,14.989999771118164,1374.5,23.06,105.88
1846,2013-08-27,1.33379995822906,0.0101884864270687,0.16210608184337602,126.5,0,-0.7935843793584394,0.05971516615307739,1.190215252244824,0.15509965030674847,53528.0,65750060.1491,9425.0,511329.52,8.38025304838,71151.0,1630.47998046875,14776.1298828125,3578.52001953125,16.770000457763672,1411.0,24.29,109.11
1845,2013-08-28,1.33469986915588,0.0102944206446409,0.162161290645599,122.62,0,1.0,0.03716002530044267,1.0579691131065103,0.1712067005988024,63645.0,65750060.1491,9452.0,526846.5,8.277893000239999,72494.0,1634.9599609375,14824.509765625,3593.35009765625,16.489999771118164,1425.5,24.74,110.17
1844,2013-08-29,1.32659983634949,0.0102197239175439,0.162100821733475,122.39,0,0.7583892617449588,0.01215136193116954,0.7934768348298827,0.1712067005988024,63645.0,65750060.1491,9476.0,596683.12,9.6982221861,67844.0,1638.1700439453125,14840.9501953125,3620.300048828125,16.809999465942383,1406.25,24.11,108.51
1843,2013-08-30,1.3235000371933,0.0101698357611895,0.162050917744637,133.49,0,-0.693766937669378,0.12063751532488766,0.9257229739681966,0.14291144845360826,60716.0,65750060.1491,9502.0,610597.47,10.0566155544,72629.0,1632.969970703125,14810.3095703125,3589.8701171875,17.010000228881836,1392.75,23.64,107.98
1842,2013-08-31,1.3235000371933,0.0101698357611895,0.162050917744637,135.35,0,0.3561811505507957,0.06138703133218114,0.9257229739681966,0.14291144845360826,60716.0,65750060.1491,9524.0,717779.25,13.6633972931,82290.0,1632.969970703125,14810.3095703125,3589.8701171875,17.010000228881836,1392.75,23.64,107.98
1841,2013-09-01,1.3235000371933,0.0101698357611895,0.162050917744637,138.34,0,0.35818181818181793,0.08139706970549061,0.7934768348298827,0.09551590990990992,45578.0,65750060.1491,9544.0,729321.5,16.0016126201,49046.0,1632.969970703125,14810.3095703125,3589.8701171875,17.010000228881836,1392.75,23.64,107.98
1840,2013-09-02,1.3235000371933,0.0101698357611895,0.162050917744637,135.85,0,0.8346253229974148,0.08374810647046103,0.7934768348298827,0.09551590990990992,45578.0,65750060.1491,9565.0,775828.63,15.3763403758,52118.0,1632.969970703125,14810.3095703125,3589.8701171875,17.010000228881836,1391.25,23.97,107.98
1839,2013-09-03,1.3171999454498302,0.0100341159850359,0.162027284502983,136.77,0,-0.41198501872659465,0.039377627018656464,0.7934768348298827,0.134384427027027,50503.0,65750060.1491,9588.0,607244.75,12.023934221700001,54757.0,1639.77001953125,14833.9599609375,3612.610107421875,16.610000610351562,1391.25,24.21,108.67
1838,2013-09-04,1.3171000480651898,0.0100421765819192,0.161998406052589,126.74,0,0.7003350885591197,0.15300666520178716,0.7934768348298827,0.134384427027027,50503.0,86933017.7712,9609.0,554360.76,10.8409097309,58274.0,1653.0799560546875,14930.8701171875,3649.0400390625,15.880000114440918,1403.75,23.71,107.29
1837,2013-09-05,1.3201999664306598,0.0100300908088684,0.162085056304932,126.43,0,0.04266389177939467,0.07581255916692962,0.9257229739681966,0.15836179141104295,60222.0,86933017.7712,9633.0,511611.59,8.495426754339999,63542.0,1655.0799560546875,14937.48046875,3658.780029296875,15.770000457763672,1391.75,23.52,108.5
1836,2013-09-06,1.31169986724854,0.0100200399756432,0.16200102865696,119.15,0,1.0,0.0647482014388489,0.9257229739681966,0.15836179141104295,60222.0,86933017.7712,9659.0,585630.52,9.23532643664,57620.0,1655.1700439453125,14922.5,3660.010009765625,15.850000381469727,1368.25,23.05,110.62
1835,2013-09-07,1.31169986724854,0.0100200399756432,0.16200102865696,124.15,0,-0.5213903743315531,0.06291529985701072,0.6612306956915689,0.14768278527607365,54231.0,86933017.7712,9681.0,492855.3,9.08807324224,56635.0,1655.1700439453125,14922.5,3660.010009765625,15.850000381469727,1368.25,23.05,110.62
1834,2013-09-08,1.31169986724854,0.0100200399756432,0.16200102865696,121.66,0,0.4468085106382975,0.034077177152984806,0.7934768348298827,0.14768278527607365,54231.0,86933017.7712,9700.0,444056.97,9.55577727566,43712.0,1655.1700439453125,14922.5,3660.010009765625,15.850000381469727,1368.25,23.05,110.62
1833,2013-09-09,1.3193999528884899,0.0100331092253327,0.162227064371109,127.11,0,-0.5810955961331896,0.07639914656162812,0.9257229739681966,0.1260532383419689,54966.0,86933017.7712,9723.0,590659.3,10.7459029218,53474.0,1671.7099609375,15063.1201171875,3706.179931640625,15.630000114440918,1386.0,23.64,109.62
1832,2013-09-10,1.32400000095367,0.0100300908088684,0.162306040525436,125.91,0,0.9947916666666714,0.03017207511589537,0.7934768348298827,0.1260532383419689,54966.0,86933017.7712,9745.0,577218.42,10.778854176400001,55161.0,1683.989990234375,15191.0595703125,3729.02001953125,14.529999732971191,1373.0,23.32,107.48
1831,2013-09-11,1.32679998874664,0.00995718408375978,0.16233502328395802,135.25,0,-0.6456043956043943,0.11565652553816837,0.7934768348298827,0.10927016915422888,49512.0,86933017.7712,9765.0,626456.8,12.652625626099999,58672.0,1689.1300048828125,15326.599609375,3725.010009765625,13.819999694824219,1365.25,22.91,107.65
1830,2013-09-12,1.32899987697601,0.0100502511486411,0.162403583526611,133.13,0,0.381733021077288,0.03150129103651796,0.7934768348298827,0.10927016915422888,49512.0,86933017.7712,9787.0,671022.8,13.1619551999,65300.0,1683.4200439453125,15300.6396484375,3715.969970703125,14.289999961853027,1340.25,22.67,108.72
1829,2013-09-13,1.3294999599456798,0.0100300908088684,0.162395656108856,134.98,0,-0.0207156308851143,0.03997590905668901,0.7934768348298827,0.1053390238095238,48362.0,86933017.7712,9808.0,676858.04,13.9956585749,59829.0,1687.989990234375,15376.0595703125,3722.179931640625,14.15999984741211,1308.25,21.72,108.31
1828,2013-09-14,1.3294999599456798,0.0100300908088684,0.162395656108856,129.22,0,0.8997134670487121,0.051699874083401154,0.6612306956915689,0.1053390238095238,48362.0,86933017.7712,9828.0,673938.72,14.2944136424,48712.0,1687.989990234375,15376.0595703125,3722.179931640625,14.15999984741211,1308.25,21.72,108.31
1827,2013-09-15,1.3294999599456798,0.0100300908088684,0.162395656108856,130.37,0,-0.3270440251572384,0.024574961360123698,0.6612306956915689,0.12021524590163933,46764.0,112628548.66600001,9848.0,576990.54,12.3383487298,42924.0,1687.989990234375,15376.0595703125,3722.179931640625,14.15999984741211,1308.25,21.72,108.31
1826,2013-09-16,1.33570003509521,0.0100300908088684,0.16245898604393,131.72,0,-0.3220338983050821,0.022543175913189578,0.7934768348298827,0.12021524590163933,46764.0,112628548.66600001,9869.0,536089.08,10.6385878431,52304.0,1697.5999755859375,15494.7802734375,3717.85009765625,14.380000114440918,1314.75,21.88,106.54
1825,2013-09-17,1.3356001377105702,0.0100786127150059,0.16241411864757502,131.66,0,-0.7204574332909794,0.05980697621399795,0.7934768348298827,0.17492405649717513,66291.0,112628548.66600001,9898.0,575933.4,8.68795764131,61057.0,1704.760009765625,15529.73046875,3745.699951171875,14.529999732971191,1317.25,21.97,105.36
1824,2013-09-18,1.33519995212555,0.0100775975733995,0.16245105862617498,131.47,0,0.3007518796992421,0.020195884898640926,0.7934768348298827,0.17492405649717513,66291.0,112628548.66600001,9925.0,518843.94,8.05871021854,65538.0,1725.52001953125,15676.9404296875,3783.639892578125,13.59000015258789,1299.75,21.47,108.23
1823,2013-09-19,1.3544999361038201,0.010175010189414,0.16245105862617498,129.65,0,0.2771084337349341,0.02527213214584777,0.7934768348298827,0.13341154871794872,59004.0,112628548.66600001,9949.0,618762.6,10.4867907261,66398.0,1722.3399658203125,15636.5498046875,3789.3798828125,13.15999984741211,1363.5,23.0,106.26
